財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
4118,2021/03,667429000000,381040000000,342159000000,289544000000,84181000000,25161000000,5473.84,53.5
4119,2021/03,32341265000,13793530000,12033240000,9536380000,3432967000,6502839000,8231.37,40
4120,2021/03,11599183000,6007868000,5395582000,874379000,1400000000,1011829000,4386.56,51.8
4124,2021/09,2024000000,1743000000,1743807000,1111199000,-,-,1650.72,86.1
4151,2020/12,801290000000,698396000000,698396000000,226639000000,-,-,1300.13,87.2
4165,2021/09,6983000000,4953000000,4859926000,-2385202000,200000000,389514000,128.3,69.6
4166,2020/12,1822938000,1148445000,1145733000,244524000,-,216009000,437.15,62.8
4167,2021/03,1747861000,1552339000,1552339000,-14421000,-,-,199.61,88.8
4168,2020/12,2862250000,2070270000,2068382000,-1899472000,77780000,222936000,177.34,72.3
4169,2020/12,1967194000,852464000,839939000,-973654000,9900000,750000000,72.49,42.6
4170,2020/12,3388956000,2854801000,2932288000,-2123632000,-,250000000,185.05,84.2
4171,2020/12,1919961000,1351946000,1351496000,1190846000,-,-,514.86,70.4
4172,2021/09,4018000000,3503000000,3503041000,2862481000,-,-,1572.28,87.2
4173,2021/02,711178000,466547000,464347000,-58347000,-,70000000,67.37,65.3
4174,2021/01,2079854000,1533867000,1533867000,739337000,-,3314000,1432.05,73.7
4175,2021/01,3522839000,2144136000,2144136000,2139136000,-,3000000,476.47,60.9
4176,2021/08,4059000000,2328000000,2328805000,-1112379000,-,-,104.06,57.4
4177,2021/03,2864434000,1156719000,1156719000,8282000,-,545032000,303.58,40.4
4178,2020/12,1575875000,1043504000,1041729000,333729000,-,-,284.73,66.1
4179,2021/03,1232467000,747402000,745996000,-373122000,-,218666000,182.96,60.6
4180,2020/12,12393748000,7668168000,7668168000,-8315781000,1903052000,-,84.48,61.9
4182,2021/03,836364000000,581411000000,514499000000,459790000000,40087000000,36202000000,2520.34,62.7
4183,2021/03,1558125000000,682157000000,607921000000,424084000000,216721000000,293495000000,3102.52,39
4185,2021/03,672773000000,370736000000,333995000000,302916000000,37872000000,81406000000,1554.17,49.6
4186,2020/12,201185000000,159994000000,141166000000,125795000000,-,10962000000,3651.17,75.3
4187,2020/11,45324390000,35025273000,32742680000,26068688000,-,2029377000,1564.57,76.5
4188,2021/03,5287228000000,1571148000000,1236339000000,1060069000000,653475000000,1696029000000,870.4,23.4
4189,2020/12,95508000000,45884000000,42305000000,27379000000,10550000000,3250000000,1168.58,45.4
4192,2020/12,905347000,408996000,408396000,165622000,100000000,90229000,14.18,45.1
4193,2021/03,2267535000,807451000,807489000,668469000,50000000,246704000,194.49,35.6
4194,2021/07,35076000000,22536000000,22533000000,6442000000,-,600000000,628.4,64.2
4196,2021/09,1500000000,797000000,797019000,435189000,-,167292000,325.58,53.1
4198,2021/05,1875815000,1002514000,990157000,793005000,50000000,276924000,543.96,53.4
4199,2021/08,3711000000,2365000000,2365456000,1061723000,-,208345000,1080.26,63.7
4200,2021/03,4067602000,2536374000,2506091000,574672000,568000000,74636000,993.75,61.6
4202,2021/03,640385000000,245000000000,187645000000,152816000000,7024000000,115568000000,789.33,37.1
4203,2021/03,345763000000,202141000000,200205000000,124052000000,46358000000,25507000000,4254.48,57.9
4204,2021/03,1150143000000,694392000000,606696000000,441087000000,7278000000,71207000000,1485.89,58
4205,2021/03,448821000000,298246000000,270644000000,244301000000,8960000000,-,1349.88,65.8
4206,2021/03,207363000000,150505000000,131724000000,110563000000,6015000000,1255000000,2064.21,65
4208,2021/03,769710000000,380635000000,346520000000,259806000000,38031000000,101245000000,3549.52,46.6
4212,2021/03,138555000000,108711000000,101715000000,81263000000,1000000000,-,2494.49,77.4
4215,2021/03,142743000000,87367000000,84840000000,38757000000,4034000000,404000000,880.26,60
4216,2021/03,67732000000,47108000000,45324000000,32927000000,3588000000,216000000,2436.65,68.9
4217,2020/12,670204000000,416413000000,408047000000,367662000000,27215000000,45413000000,51005875000,60.9
4218,2021/03,61214000000,38078000000,36824000000,27201000000,-,2000000000,1837.59,62.2
4219,2021/03,6683393000,1408434000,1405091000,326770000,2405000000,312200000,64.02,21.1
4220,2021/03,95208860000,61076854000,50156082000,35561518000,6976725000,2819082000,852.51,56.4
4221,2020/12,82651000000,49094000000,46276000000,29439000000,3321000000,1348000000,4115.79,59.4
4222,2021/03,13236686000,3936513000,3137283000,841416000,4540202000,723617000,414.17,24.4
4223,2021/03,7718474000,2069773000,2075364000,-66192000,2400000000,738000000,168.27,26.8
4224,2021/03,23904000000,17210000000,16898000000,7796000000,1180000000,-,3733.76,72
4228,2021/03,158439000000,70657000000,55077000000,23523000000,9185000000,20900000000,1549.81,44.2
4229,2021/03,51984000000,43750000000,40461000000,15997000000,-,-,6366.91,81.2
4231,2021/03,43875467000,31573854000,30002068000,22009747000,657940000,2100000000,1507.27,68.7
4234,2021/03,35988642000,19859010000,16887424000,12690709000,3470000000,1393256000,1708.83,52.1
4235,2020/12,27613000000,9581000000,9581000000,6744000000,-,-,1468.45,34.7
4237,2021/03,14681260000,8723034000,8583587000,5006688000,2130000000,1111492000,300.96,58.6
4238,2021/01,22671342000,19025208000,18867526000,18192373000,-,-,2113.78,83.9
4240,2021/03,1471496000,1319436000,1319436000,72914000,-,-,231.78,89.7
4241,2021/03,5743788000,1720976000,1750010000,218654000,-,2336622000,388.04,29.7
4242,2021/03,35234000000,10967000000,8295000000,4390000000,2446000000,4985000000,2798.76,21.8
4243,2021/09,5732000000,3701000000,3650941000,2794865000,21336000,132400000,1593.43,64.6
4245,2020/12,27778515000,7634275000,7800616000,4033999000,9192963000,404598000,615.03,27.5
4246,2021/03,159295000000,79889000000,75461000000,63542000000,1694000000,29241000000,1089.4,48.5
4247,2021/03,6227788000,5158205000,4906161000,4451408000,20000000,-,1951.11,82.5
4248,2020/12,17712394000,9469422000,9409024000,7575858000,-,3559707000,751.79,53.2
4249,2021/03,132887000000,70136000000,59824000000,53638000000,17298000000,4638000000,4152.52,51.8
4251,2020/12,17655074000,7213776000,7043317000,3873336000,-,3901534000,819.72,40.9
4272,2021/03,294535000000,228273000000,214420000000,191606000000,3632000000,3770000000,1332.05,77.2
4274,2021/03,4108308000,2726644000,2461532000,2256501000,511004000,258561000,681.23,66.4
4275,2021/03,50953000000,28977000000,24597000000,21460000000,3107000000,1765000000,1218.67,56.9
4282,2020/09,70458000000,46939000000,43475000000,29007000000,3465000000,204000000,1000.13,62.6
4284,2020/12,11402038000,6815707000,5516608000,2538758000,860000000,755206000,253.57,53.5
4286,2020/12,13776046000,7123093000,7043766000,6827811000,1000000000,1801395000,680.84,51.3
4287,2021/01,3377613000,3137590000,3133163000,2501637000,-,-,246.01,92.8
4288,2021/03,2190316000,1493905000,1497491000,21551000,200000000,-,391.53,68.2
4290,2021/03,46755792000,32888861000,29835971000,25561466000,250000000,250000000,241.3,66.1
4293,2021/09,42011000000,18445288000,18426000000,14322283000,-,-,145.71,43.9
4295,2021/03,26702542000,17627646000,15635873000,10698825000,340000000,379850000,1395.34,66
4298,2021/03,49388000000,35934000000,35026000000,32447000000,2400000000,385000000,893.94,72.7
4299,2021/03,11217000000,8615000000,8589000000,7561000000,-,-,745.35,76.8
4301,2021/03,48490000000,36839000000,32763000000,30205000000,-,100000000,1967.52,70.7
4304,2021/03,8604257000,2343687000,2335798000,1892353000,250000000,788408000,467.68,27.2
4307,2021/03,656536000000,333206000000,330495000000,278675000000,23844000000,93651000000,586.97,50.3
4308,2021/03,11830348000,9159327000,8865288000,3089509000,-,1686000,356.53,74.9
4310,2021/03,29549000000,13196000000,9237000000,976000000,1400000000,1044000000,955.57,31.3
4312,2020/12,22242939000,14480328000,14330129000,12991279000,-,-,457.76,64.2
4314,2020/12,4307000000,1693000000,1698000000,2546000000,133000000,1754000000,1080.98,39.3
4316,2021/03,1314731000,930628000,802167000,-138630000,200000000,-,248.66,61
4317,2021/02,8648420000,5130102000,5125887000,3927953000,1470000000,75000000,358.02,59.3
4318,2021/03,15103760000,10687486000,9606057000,8879353000,299957000,-,567.24,70.7
4319,2021/03,20417842000,5815641000,5808173000,4077451000,1190000000,2535505000,313.88,28.4
4320,2021/09,9459000000,5479000000,5040768000,2763441000,-,841158000,339.05,53.6
4321,2020/12,200013000000,105564000000,101080000000,52958000000,-,14173000000,464.2,50.8
4323,2021/03,12861561000,6850375000,6592143000,4605874000,407800000,-,1265.96,53
4324,2020/12,3380412000000,820353000000,756870000000,599466000000,72533000000,512274000000,2690.35,22.4
4326,2021/06,45443091000,30218325000,29867560000,26068018000,32780000,623090000,750.5,66
4327,2021/09,6623000000,5704000000,5690955000,4940269000,-,-,952.29,86.1
4331,2021/03,48578000000,7237000000,7178000000,-3118000000,11105000000,13992000000,558,14.9
4333,2021/03,11383663000,7579119000,7345313000,6887430000,-,-,627.9,66.6
4334,2021/01,7465387000,2599194000,2548392000,2441592000,4150000000,-,299.03,34.7
4335,2021/06,1909305000,1110921000,1093841000,761400000,-,-,456.58,57.3
4336,2021/03,2253829000,1273745000,1196794000,847800000,8000000,70000000,517.8,53.1
4337,2021/03,52784000000,1910000000,1897000000,-3904000000,5000000000,22540000000,127.12,3.5
4341,2021/03,11291000000,5453000000,5469000000,4449000000,600000000,-,1558.82,48.3
4342,2021/03,55773000000,48616000000,47589000000,41530000000,-,-,3734.21,86.1
4343,2021/02,53961921000,16922707000,17189839000,10577713000,17620876000,3477260000,844.86,30.9
4344,2021/03,20331517000,12364664000,12152894000,4191998000,3300000000,1296000000,89.63,60.1
4345,2021/03,13115000000,8789000000,8758000000,6393000000,-,-,205.93,67
4346,2020/09,16064000000,5524000000,3262000000,2977000000,450000000,4707000000,266.56,21.5
4347,2021/03,6994494000,3706507000,2716184000,2390888000,150000000,-,357.68,39.3
4348,2021/03,56435000000,41839000000,39829000000,37479000000,-,-,757.74,73.5
4349,2021/03,3615665000,1251072000,1204424000,820076000,-,1804960000,3693.64,34.6
4350,2021/03,64448000000,11187000000,11270000000,8305000000,3916000000,21556000000,370.24,17.3
4351,2020/12,6179179000,3053329000,2932661000,1044488000,1940000000,-,716.81,49.4
4355,2020/10,19675889000,2578713000,2570789000,2673080000,1200000000,7792301000,248.72,13.1
4356,2020/12,3999358000,2928021000,2927312000,1939104000,-,-,1025.56,73.2
4361,2020/11,7189263000,1972480000,1944413000,1283724000,1960000000,1153335000,1619.73,27.4
4362,2021/03,53265000000,42846750000,35069997000,23358507000,-,-,1773.54,79.1
4364,2021/03,13056069000,9765509000,9496758000,6289806000,329217000,1400000,1243.95,74.8
4365,2021/03,68650000000,58343000000,56814000000,51529000000,-,-,17985.88,84.8
4366,2021/03,18825000000,12758000000,11868000000,4795000000,1000000000,970000000,1188.29,67.8
4367,2021/03,32058344000,22066951000,21402469000,17522376000,850000000,2000000000,4511.57,68.8
4368,2021/03,76032427000,66169588000,64271272000,55121274000,-,-,1863.74,87
4369,2021/01,19867759000,12601389000,12579843000,11062738000,580000000,3160646000,403.28,63.4
4370,2021/08,1777000000,1385000000,1385059000,238892000,40000000,100000000,265.8,77.9
4371,2020/12,2184164000,716250000,715200000,566918000,300000000,-,199.39,32.7
4372,2020/12,1443273000,1097089000,1097089000,943027000,-,-,308.66,76
4373,2021/03,61678000000,31462000000,31457000000,5227000000,1140000000,19034000000,65139.42,51
4374,2020/12,3743240000,267742000,186010000,9512000,-,70630000,73.95,7.1
4375,2020/12,3093360000,2095628000,2090300000,-595081000,-,135005000,45.59,67.6
4379,2020/12,1866354000,467143000,467143000,-1184811000,30000000,717350000,37.39,25
4380,2021/01,1402642000,974997000,974997000,395889000,-,-,199.36,69.5
4381,2021/03,940808000,404499000,398663000,-482105000,200000000,96646000,169.65,42.4
4382,2021/04,6546615000,6403111000,6405423000,1084405000,-,-,426.13,97.8
4384,2021/07,21916271000,7996604000,7463476000,-249073000,-,3712780000,260.02,34.1
4385,2021/06,262529000000,40013000000,39065000000,-46149000000,19602000000,16148000000,247.52,14.9
4386,2021/03,2596949000,1547313000,1547313000,787793000,-,212800000,271.79,59.6
4387,2021/03,2054601000,1397584000,1313054000,-363529000,19170000,-,278.72,63.9
4388,2021/03,1352003000,1232022000,1232022000,1074168000,-,-,244.06,91.1
4389,2021/03,2727729000,2108664000,2108664000,1613803000,-,-,364.61,77.3
4390,2021/03,11762000000,6754000000,5332000000,3262000000,-,1431000000,428.6,45.1
4391,2021/06,1562066000,1297153000,1298112000,865370000,-,-,410.04,83
4392,2020/12,15294000000,8311000000,8123000000,2739000000,1625000000,1926000000,280.01,53.4
4393,2021/09,2469000000,722000000,722287000,-54201000,-,980705000,188.13,29.3
4394,2020/11,1511793000,1433926000,1433581000,552220000,-,-,493.04,94.8
4395,2020/12,1603761000,1266452000,1247509000,702772000,-,-,223.76,77.8
4396,2021/06,6662266000,2993052000,2999778000,1745671000,695000000,170707000,289.13,44.9
4397,2021/08,3171000000,1577000000,1576701000,-17365000,-,-,97.2,49.7
4398,2021/06,2785838000,998617000,998617000,634926000,100000000,180951000,256.16,35.9
4399,2020/09,6374745000,4431080000,4335929000,-51704000,232540000,937960000,240.69,68
4401,2021/03,437657000000,271485000000,212097000000,169469000000,22599000000,12331000000,2208.39,52.1
4403,2021/03,271536000000,203516000000,179666000000,154793000000,1570000000,3053000000,2448.59,74.7
4404,2020/12,49186000000,24221000000,21981000000,7599000000,3925000000,5119000000,2366.27,49.2
4406,2021/03,35886000000,16216000000,13463000000,3727000000,2786000000,4309000000,407.83,42.4
4409,2021/03,58416000000,15121000000,12886000000,10240000000,7104000000,12104000000,705.32,25.8
4410,2021/03,69390102000,37441832000,37117515000,18337490000,8626287000,7727199000,1375.27,49.8
4413,2021/02,2400784000,1277378000,1277378000,1221957000,58500000,195639000,177.41,53.2
4420,2020/12,7470900000,5746615000,5522760000,3611690000,-,-,282.34,76.9
4421,2021/09,2063000000,1062000000,1027822000,522116000,-,-,335.52,49.7
4422,2021/07,840031000,686852000,691451000,-359763000,-,11508000,241.83,81.4
4423,2021/03,89804000000,25531000000,23608000000,13765000000,2240000000,36076000000,472.29,26.3
4424,2021/09,3020000000,2049000000,1946436000,1227534000,-,-,289.03,64.4
4425,2021/03,1540339000,1458458000,1484340000,-1755918000,-,-,189.32,94.4
4427,2020/09,16009126000,6748404000,6661414000,1630862000,1430000000,3930722000,729.29,41.3
4428,2020/12,1718934000,1329308000,1321385000,533495000,100000000,62950000,216.38,76.9
4429,2021/02,3168918000,1900943000,1902640000,1216162000,-,-,436.55,60
4430,2021/05,7274448000,3781274000,3782752000,2012650000,-,1658823000,768.55,52
4431,2021/04,4499345000,3676632000,3676632000,1739024000,-,-,189.38,81.7
4432,2021/02,55909901000,25677924000,25676754000,14345215000,-,14164417000,836.43,45.9
4433,2021/08,31177000000,14932000000,14052000000,13415000000,100000000,3729000000,789.18,45.2
4434,2021/02,10717899000,8855333000,7984292000,1592212000,-,-,1167.06,82.6
4435,2021/03,3013552000,960947000,960238000,-1161509000,-,454545000,84.43,31.9
4436,2021/03,6989754000,4215321000,3886827000,-1441038000,500000000,1456019000,283.42,56
4437,2021/03,3005580000,1712042000,1701677000,843385000,93000000,246000000,517.39,56.9
4438,2020/12,1520139000,1357539000,1342369000,-487466000,-,15490000,171.38,88.3
4439,2021/08,7790000000,4882000000,4866051000,3661087000,100000000,800000000,665.03,62.7
4440,2021/08,2651000000,2123000000,2099775000,951760000,-,-,504.72,79.2
4441,2020/10,1647964000,1347109000,1347109000,772977000,-,11884000,129.71,81.7
4442,2021/03,2541485000,1498744000,1494656000,654156000,125000000,76695000,215.95,58.8
4443,2021/05,24310195000,12584898000,10892863000,526839000,200000000,879423000,401.37,51.5
4444,2021/03,1233545000,898346000,898346000,386591000,-,50014000,460.01,72.8
4445,2020/09,1863859000,807942000,807942000,452047000,-,451998000,602.94,43.3
4446,2021/07,2622378000,2184156000,2114379000,1162721000,-,-,149.64,80.6
4447,2021/09,1567000000,731000000,731905000,281496000,-,117909000,119.93,46.7
4448,2020/12,2535066000,1790222000,1790222000,-1015456000,-,-,48.54,70.6
4449,2020/12,6204077000,4354947000,4350755000,1228147000,-,-,161.12,70
4450,2020/12,2105746000,1649748000,1649748000,951371000,-,-,1219.82,78.3
4452,2020/12,1665616000000,938194000000,923687000000,778886000000,30465000000,97229000000,1920.56,55.5
4461,2021/03,85033000000,37404000000,33856000000,18733000000,6698000000,15831000000,3405.14,40.7
4462,2021/03,24940932000,20526124000,19523334000,15481102000,-,-,1277.56,82.3
4463,2020/12,53175000000,23166000000,21271000000,16909000000,8033000000,8267000000,1335.64,39.5
4464,2021/03,57286291000,49874560000,49479548000,44240895000,-,-,2282.97,87.1
4465,2021/05,20468243000,11292946000,11142861000,10013277000,625280000,3057300000,1912.9,55.2
4471,2021/03,195723000000,142951000000,127109000000,106662000000,6874000000,1000000000,6371.72,71.8
4475,2021/09,4491000000,1843000000,1637095000,647371000,-,-,113.45,41
4476,2020/12,1507718000,1184323000,1184216000,268533000,-,36873000,300.18,78.5
4477,2020/12,28505000000,16217000000,16218726000,380874000,-,-,147.84,56.9
4478,2021/06,55286315000,46871624000,46562867000,-17645362000,-,229436000,849.99,84.2
4479,2021/09,10331000000,6873000000,6841867000,635591000,-,-,551.56,66.2
4480,2020/12,15519992000,9717594000,9715662000,-43151000,500000000,2858569000,314.53,62.6
4481,2020/12,10286381000,6901427000,6629442000,4605423000,-,266152000,753.66,65.4
4482,2020/12,2098991000,969777000,969017000,550970000,100000000,112098000,50.24,46.2
4483,2021/03,57854000000,28250000000,28250000000,6323000000,3288000000,10133000000,505.05,48.8
4484,2021/03,3433341000,1837273000,1837909000,20662000,-,-,117.4,53.5
4485,2021/03,16745366000,7137165000,7286673000,523956000,-,210000000,342.59,42.6
