業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
4198,2021/05,2985190000,342115000,336305000,223916000,121.5,22.34,11.94
4199,2020/08,3434910000,312962000,312018000,224235000,110.87,21.49,9.43
4200,2021/03,4758937000,365396000,398313000,208014000,82.55,8.31,5.11
4202,2021/03,393568000000,31723000000,34683000000,19713000000,65.18,8.29,3.08
4203,2021/03,209002000000,19914000000,-,13198000000,280.46,6.59,3.82
4204,2021/03,1056560000000,67300000000,62649000000,41544000000,91.92,6.23,3.61
4205,2021/03,301961000000,33408000000,38668000000,27716000000,126.74,9.39,6.18
4206,2021/03,174628000000,17991000000,18438000000,10759000000,164.78,7.98,5.19
4208,2021/03,613889000000,25902000000,23293000000,22936000000,226.79,6.39,2.98
4212,2021/03,64735000000,10669000000,11259000000,7546000000,174.12,7.04,5.45
4215,2021/03,134470000000,8511000000,8807000000,5332000000,54.77,6.22,3.74
4216,2021/03,53551000000,3404000000,3648000000,2789000000,145.69,5.98,4.12
4217,2020/12,429238000000,12510000000,-,7321000000,915125000,1.79,1.09
4218,2021/03,41528000000,2000000000,2070000000,1350000000,65.15,3.55,2.21
4219,2021/03,5774006000,20544000,63102000,53399000,2.43,3.79,0.8
4220,2021/03,88224442000,5313663000,5652088000,3234206000,51.22,6.02,3.4
4221,2020/12,80958000000,4286000000,4509000000,2865000000,240.33,5.84,3.47
4222,2021/03,13768204000,508802000,351981000,350073000,53.09,10.85,2.64
4223,2021/03,3911474000,-223524000,-148787000,-174449000,-14.18,-,-
4224,2021/03,17167000000,1140000000,1281000000,872000000,189.18,5.07,3.65
4228,2021/03,118851000000,2091000000,1956000000,1126000000,24.86,1.61,0.71
4229,2021/03,25194000000,2217000000,2451000000,1607000000,242.02,3.81,3.09
4231,2021/03,36589964000,1152176000,1459280000,769472000,38.46,2.55,1.75
4234,2021/03,29986222000,613283000,906722000,1101024000,100.32,5.87,3.06
4235,2020/12,10000000000,406000000,-,35000000,5.41,0.37,0.13
4237,2021/03,12585426000,309109000,346246000,207005000,7.24,2.41,1.41
4238,2021/01,9733374000,868856000,954097000,1009179000,112.17,5.3,4.45
4240,2021/03,763734000,34544000,37396000,31682000,5.57,2.4,2.15
4241,2021/03,2855563000,162148000,189259000,75191000,17.09,4.4,1.31
4242,2021/03,37144000000,950000000,727000000,-654000000,-239.11,-,-
4243,2020/09,3580823000,2000,58135000,-26440000,-11.38,-,-
4245,2020/12,34647937000,1045032000,1211113000,477031000,39.59,6.25,1.72
4246,2021/03,150234000000,4456000000,5386000000,2536000000,35.75,3.28,1.59
4247,2021/03,3252413000,322857000,349721000,211758000,80.38,4.12,3.4
4248,2020/12,14863393000,1778479000,1789097000,490637000,39.16,5.21,2.77
4249,2021/03,155460000000,5672000000,5595000000,375000000,22.63,0.54,0.28
4251,2020/12,14735937000,1102560000,996406000,740819000,93.41,10.27,4.2
4272,2021/03,173381000000,15194000000,16538000000,12574000000,73.62,5.53,4.27
4274,2021/03,1557656000,198030000,201068000,143314000,35.81,5.26,3.49
4275,2021/03,45537000000,1574000000,1770000000,1231000000,51.82,4.25,2.42
4282,2020/09,66689000000,4553000000,4978000000,1995000000,44.37,4.52,2.83
4284,2020/12,13186303000,848183000,999358000,593268000,49.55,9.72,5.2
4286,2020/12,17129125000,1243849000,1351165000,1235081000,118.02,17.46,8.97
4287,2021/01,2103153000,185089000,198587000,76191000,5.98,2.43,2.26
4288,2021/03,2795125000,-52898000,-38472000,-51708000,-13.55,-,-
4290,2021/03,40617631000,5233204000,5453052000,2968520000,23.18,9.6,6.35
4293,2020/09,17937745000,2274396000,-,1464342000,11.58,9.27,4.25
4295,2021/03,19991491000,763435000,821804000,-26425000,-2.09,-,-
4298,2021/03,55787000000,5941000000,6118000000,4853000000,120.84,13.52,9.83
4299,2021/03,15431000000,1367000000,1369000000,937000000,94.84,10.88,8.35
4301,2021/03,39839000000,3574000000,3320000000,1665000000,95.71,4.86,3.43
4304,2021/03,10504870000,906815000,1073923000,482781000,100.34,20.6,5.61
4307,2021/03,550337000000,80748000000,86022000000,52867000000,88.34,14.92,8.05
4308,2021/03,12970352000,2342376000,2350026000,1548673000,129.47,17.47,13.09
4310,2021/03,27776000000,-957000000,-971000000,-2105000000,-215.19,-,-
4312,2020/12,21665009000,2877182000,2840059000,1561363000,50.09,10.94,7.02
4314,2020/12,555000000,-336000000,-801000000,-975000000,-622.54,-,-
4316,2021/03,1344062000,46991000,59261000,41458000,12.85,5.17,3.15
4317,2021/02,7045209000,-707620000,-496772000,-367977000,-25.68,-,-
4318,2021/03,19360728000,1867184000,2123085000,1463395000,77.69,13.7,9.69
4319,2021/03,19749802000,404573000,646254000,405686000,21.92,6.98,1.99
4320,2020/09,10603887000,547072000,452679000,121446000,8.1,2.7,1.37
4321,2020/12,31892000000,14109000000,14894000000,8607000000,39.31,8.46,4.3
4323,2021/03,18789152000,1216324000,1310486000,578879000,107.95,8.5,4.5
4324,2020/12,4498216000000,-140625000000,-,-159596000000,-571.19,-,-
4326,2021/06,57558000000,4421000000,5081000000,3372000000,84.4,11.24,7.42
4327,2020/09,2964756000,1391632000,1392591000,960724000,160.38,18.17,15.64
4331,2021/03,20044000000,-11191000000,-11687000000,-16214000000,-1250.66,-,-
4333,2021/03,12189086000,1076567000,1085671000,748514000,61.84,9.88,6.58
4334,2021/01,2650178000,-174975000,-329125000,-415810000,-48.06,-,-
4335,2021/06,2498000000,278000000,273000000,185000000,77.41,16.91,9.69
4336,2021/03,6279115000,158831000,196820000,118993000,51.46,9.94,5.28
4337,2021/03,67355000000,-6231000000,-6008000000,-6664000000,-479.01,-,-
4341,2021/03,18155000000,291000000,347000000,232000000,66.32,4.25,2.05
4342,2021/03,24345000000,4551000000,4658000000,3074000000,238.95,6.4,5.51
4343,2021/02,46116449000,-7429080000,-7719532000,-9277016000,-469.51,-,-
4344,2021/03,12851060000,540260000,452810000,191101000,1.4,1.56,0.94
4345,2021/03,9968000000,2228000000,2127000000,1456000000,34.12,16.57,11.1
4346,2020/09,15728000000,-1627000000,-1782000000,-2136000000,-165.25,-,-
4347,2021/03,10991126000,478831000,476893000,151078000,1.95,5.5,2.16
4348,2021/03,68055000000,10812000000,10936000000,6276000000,114.61,15.12,11.12
4349,2021/03,1979815000,173566000,169709000,176925000,522.35,14.14,4.89
4350,2021/03,104257000000,3429000000,3479000000,2198000000,72.51,19.69,3.41
4351,2020/12,2095689000,-200517000,-178563000,-189729000,-44.54,-,-
4355,2020/10,13230064000,98208000,10622000,-89279000,-8.61,-,-
4356,2020/12,4800324000,686436000,694632000,474607000,166.23,16.21,11.87
4361,2020/11,6628207000,80880000,82914000,59346000,48.73,3.01,0.83
4362,2021/03,30509000000,3939891000,4154000000,2758000000,116.14,6.55,5.18
4364,2021/03,9522883000,652309000,712229000,549227000,69.15,5.62,4.21
4365,2021/03,29605000000,3945000000,4809000000,3433000000,1060.9,5.9,5
4366,2021/03,13998000000,1443000000,1231000000,1092000000,101.72,8.56,5.8
4367,2021/03,17589569000,1484443000,1678308000,1851383000,378.51,8.39,5.78
4368,2021/03,42209380000,9632212000,9746449000,6808079000,191.76,10.29,8.95
4369,2021/01,9801982000,2691380000,4323329000,3377281000,108.08,26.8,17
4380,2021/01,777610000,178108000,178308000,119225000,24.38,12.23,8.5
4381,2021/03,754742000,35644000,35004000,30950000,13.3,7.76,3.29
4382,2021/04,1556593000,294180000,285814000,207146000,13.85,3.24,3.16
4384,2020/07,21494598000,-244281000,-368429000,-494135000,-17.64,-,-
4385,2021/06,106115000000,5184000000,4975000000,5720000000,36.42,14.64,2.18
4386,2021/03,4397124000,325186000,321998000,239613000,42.44,15.49,9.23
4387,2021/03,2789774000,14390000,8151000,-300087000,-67.91,-,-
4388,2021/03,887565000,288198000,288424000,215194000,42.79,17.47,15.92
4389,2021/03,2165888000,504165000,519759000,350782000,60.68,16.64,12.86
4390,2021/03,9515000000,1921165000,2187000000,1487000000,120.21,28.02,12.64
4391,2021/06,1685000000,330000000,329000000,223000000,69.67,17.19,14.28
4392,2020/12,10333000000,-284000000,-256000000,169000000,5.84,2.07,1.11
4393,2020/09,3061423000,-60232000,-70305000,-74581000,-19.34,-,-
4394,2020/11,877186000,89311000,100114000,68089000,24.1,4.75,4.5
4395,2020/12,1731803000,344415000,345077000,241080000,43.36,19.32,15.03
4396,2021/06,14431000000,931000000,954000000,674000000,65.4,22.52,10.12
4397,2020/08,2445661000,285846000,292839000,255378000,15.81,17.67,9.09
4398,2021/06,4342000000,210000000,197000000,121000000,31.08,12.12,4.34
4399,2020/09,4548097000,235616000,247821000,-94779000,-5.27,-,-
4401,2021/03,327080000000,28979000000,29270000000,16419000000,159.01,7.2,3.75
4403,2021/03,172645000000,26602000000,28870000000,23302000000,280.48,11.49,8.58
4404,2020/12,43080000000,1126000000,1447000000,1018000000,99.56,4.21,2.07
4406,2021/03,24437000000,287000000,706000000,501000000,13.44,3.29,1.4
4409,2021/03,40649000000,1386000000,1425000000,1005000000,47.12,6.68,1.72
4410,2021/03,62850813000,1576854000,1093597000,1091383000,43.44,3.16,1.57
4420,2020/12,9042716000,682514000,909844000,676285000,33.23,11.77,9.05
4421,2020/09,4283297000,106774000,109853000,77863000,25.54,8.55,4.41
4422,2020/07,587392000,-94554000,-95222000,-90703000,-32.18,-,-
4423,2021/03,53328000000,8867000000,-,5535000000,110.73,23.45,6.16
4424,2020/09,7524525000,1097993000,1084693000,750264000,112.33,42.86,24.15
4425,2021/03,127864000,-451171000,-1575840000,-1608900000,-214.97,-,-
4427,2020/09,8252280000,1869289000,1605209000,1118249000,125.37,14.16,6.87
4428,2020/12,909828000,22932000,11823000,8036000,1.32,0.61,0.47
4429,2021/02,4431006000,601875000,601388000,445743000,103.57,23.45,14.07
4430,2021/05,6676935000,465765000,515286000,402795000,81.87,10.65,5.54
4431,2021/04,3324452000,845474000,846556000,583922000,60.5,15.88,12.98
4432,2021/02,18285444000,3207018000,-,2452118000,79.45,9.55,4.39
4433,2020/08,71499000000,3149000000,3361000000,1370000000,76.68,11.77,4.99
4434,2021/02,8029275000,419799000,410598000,482271000,66.68,5.45,4.5
4435,2021/03,3402279000,-11040000,-16148000,-130748000,-11.59,-,-
4436,2021/03,4158862000,759502000,734276000,564497000,40.97,14.41,8.08
4437,2021/03,5442059000,159859000,160721000,26794000,8.1,1.57,0.89
4438,2020/12,864644000,-237542000,-237404000,-353093000,-45.18,-,-
4439,2020/08,11517190000,835786000,923581000,611926000,84.85,13.11,8
4440,2020/08,2222802000,336760000,331091000,221977000,54.76,11.86,9.1
4441,2020/10,1234315000,498654000,471215000,322344000,31.3,23.93,19.56
4442,2021/03,5262208000,344719000,347492000,246644000,35.65,16.5,9.7
4443,2021/05,16184553000,736613000,375062000,182654000,5.86,1.46,0.75
4444,2021/03,980420000,85000000,90912000,59781000,30.71,6.65,4.85
4445,2020/09,2444396000,34142000,9404000,5389000,4.03,0.67,0.29
4446,2020/07,1338420000,433727000,416640000,295726000,21.6,14.93,12.89
4447,2020/09,2281941000,222691000,219088000,143087000,25.74,24.17,13.03
4448,2020/12,2424339000,327164000,324933000,208206000,5.68,11.63,8.21
4449,2020/12,3082824000,1106903000,1103777000,752851000,28.47,17.33,12.13
4450,2020/12,2678264000,83121000,78544000,69925000,51.2,4.24,3.32
4452,2020/12,1381997000000,175563000000,-,126142000000,262.29,13.66,7.57
4461,2021/03,59140000000,4485000000,4314000000,2563000000,251.93,7.4,3.01
4462,2021/03,16967382000,1705613000,1853013000,1504766000,187.32,7.33,6.03
4463,2020/12,41179000000,1416000000,1645000000,1044000000,66.37,4.97,1.96
4464,2021/03,26802707000,3208792000,3408068000,1539988000,70.44,3.09,2.69
4465,2021/05,18436868000,2448890000,2465488000,697248000,118.11,6.17,3.41
4471,2021/03,144757000000,11932000000,11999000000,7282000000,330.31,5.18,3.72
4475,2020/09,4152655000,538649000,535457000,354981000,22.58,19.49,8.37
4476,2020/12,1908451000,191065000,190421000,135137000,34.6,11.41,8.96
4477,2020/12,8288000000,803226000,747000000,584000000,5.63,3.6,2.05
4478,2021/06,10258000000,-2441000000,-2719000000,-2756000000,-54.87,-,-
4479,2020/09,3225281000,510249000,512054000,369670000,33.03,13.88,5.99
4480,2020/12,6830791000,396094000,422687000,455986000,15.69,4.69,2.94
4481,2020/12,12400700000,2438544000,2423952000,1743038000,195.74,25.9,16.95
4482,2020/12,2433433000,399661000,401447000,279556000,14.95,28.85,13.32
4483,2021/03,16771000000,3695000000,-,2476000000,46.54,8.76,4.28
4484,2021/03,3868982000,36722000,48545000,37109000,2.38,2.02,1.08
4485,2021/03,3501932000,418671000,178942000,506466000,24.58,7.1,3.02
4486,2020/12,1732506000,216731000,216868000,159271000,43.79,13.39,8.99
4487,2020/12,804633000,-127080000,-125589000,-147028000,-12.87,-,-
4488,2021/03,4597295000,2360632000,2339197000,1660567000,450.87,39.5,22.23
4489,2021/03,7484960000,1224929000,-,758350000,43.39,7.16,3.66
4490,2021/02,1604316000,208448000,197232000,201953000,23.39,19.81,10.26
4491,2021/03,6233729000,385065000,397228000,285490000,281.41,12.22,7.76
4492,2021/03,4079318000,254165000,276036000,173409000,94.61,9.49,6.1
4493,2020/12,1194005000,188421000,172569000,134335000,14.6,20.21,8.96
4494,2021/02,2545189000,764315000,-,491534000,130.5,17,6.81
4495,2021/06,2029000000,569000000,559000000,420000000,80.75,24.98,14.84
4496,2021/03,2520037000,572336000,588264000,393326000,52.77,21.71,15.17
4497,2021/03,2023919000,480409000,475334000,354549000,39.29,6.13,5.43
4498,2021/03,4895067000,574179000,715943000,408881000,111.7,10.61,6.99
4499,2020/09,9347734000,777786000,674814000,407714000,45,10.2,5.56
4502,2021/03,3197812000000,509269000000,-,376005000000,240.72,7.27,2.91
4503,2021/03,1249528000000,136051000000,-,120589000000,64.93,8.7,5.3
4506,2021/03,515952000000,71224000000,-,56219000000,141.5,9.68,4.3
4507,2021/03,297177000000,117438000000,-,111858000000,365.02,13.22,11.2
4512,2021/03,8895838000,-754947000,-604961000,-601856000,-17.34,-,-
4514,2020/03,52542000000,1507000000,1715000000,649000000,22.94,1.56,0.81
4516,2021/03,121885000000,26134000000,26760000000,20702000000,307.36,12.76,10.51
4517,2021/03,10811181000,2058209000,2120914000,1548388000,129.45,5.09,4.64
4519,2020/12,786946000000,301230000000,-,214733000000,130.66,21.91,17.38
4521,2021/03,74979000000,17788000000,18222000000,13405000000,347.37,9.84,8.21
4523,2021/03,645942000000,51766000000,-,42119000000,146.95,5.99,3.86
4524,2021/03,9429000000,223000000,253000000,206000000,50.57,2.01,1.43
4526,2021/03,77722000000,1367000000,1652000000,-1618000000,-49.34,-,-
4527,2021/03,181287000000,22990000000,23910000000,16743000000,146.78,10.77,7.42
4528,2021/03,309284000000,98330000000,-,75425000000,151.11,11.87,10.1
4530,2021/02,114510000000,10671000000,11829000000,9250000000,113.21,3.67,3.08
4531,2021/03,11091000000,218000000,176000000,288000000,13.2,2.63,1.37
4534,2021/03,102995000000,12003000000,12260000000,8587000000,222.27,6.76,5.31
4536,2021/03,249605000000,12917000000,-,6830000000,17.1,2.22,1.7
4538,2021/03,49251000000,2351000000,2227000000,1607000000,183.16,4.77,2.3
4539,2021/03,31541000000,564000000,582000000,495000000,137.69,2.75,1.05
4540,2021/03,116413000000,19382000000,20866000000,15332000000,200.4,7.04,4.81
4541,2021/03,188770000000,107000000,-,-4179000000,-65.27,-,-
4543,2021/03,613842000000,98386000000,-,77268000000,102.33,9.02,5.72
4544,2021/03,223016000000,25392000000,25458000000,17468000000,306.38,15.16,6.91
4547,2021/03,69044000000,1505000000,3476000000,5285000000,113.25,2.41,1.97
4548,2021/03,27734000000,1530000000,3024000000,4262000000,75.53,6.7,6.1
4549,2021/03,38667000000,6612000000,6808000000,5044000000,136.63,12.19,9.06
4550,2021/03,11971000000,793000000,956000000,656000000,29.29,2.02,1.83
4551,2020/12,41700000000,4738000000,4971000000,3495000000,124.47,3.04,2.77
4552,2021/03,30085000000,8269000000,8488000000,6892000000,55.8,18.2,9.34
4553,2021/03,154900000000,19923000000,18677000000,13958000000,283.62,11.97,5.68
4554,2020/09,33793000000,3139000000,2983000000,2085000000,66.92,5.22,3.36
4555,2021/03,187219000000,18888000000,-,12340000000,281.79,5.65,3.14
4556,2021/03,4257859000,632301000,653622000,417405000,100.63,8.96,6
4557,2020/03,9229857000,1334502000,1326594000,1266980000,245.03,14.99,11.04
4558,2021/03,5827026000,225575000,238004000,94568000,10.51,3.87,1.83
4559,2021/03,52757184000,3442076000,3208652000,3143125000,68.22,5.61,2.58
4563,2020/12,39998000,-5599392000,-6618353000,-4209511000,-35.33,-,-
4564,2021/03,332477000,-1637936000,-1639262000,-1561636000,-8.86,-,-
4565,2020/12,8842000000,928000000,-,1479000000,18.78,2.82,1.93
4566,2021/03,24897000,-630214000,271089000,181397000,1375.6,4.33,4.24
4568,2021/03,962516000000,63795000000,-,75958000000,39.17,5.97,3.64
4569,2021/03,102904000000,5786000000,6447000000,6130000000,106.99,4.92,3.67
4570,2021/03,602749000,-240984000,-310511000,-318827000,-34.23,-,-
4571,2021/03,313264000,-1302882000,-1278764000,-2835793000,-41.53,-,-
4572,2020/12,1133346000,-1057067000,-1077096000,-1111032000,-90.33,-,-
4574,2020/12,17582000000,5650987000,5454000000,3851000000,89.16,16.91,12.13
4575,2021/06,108945000,-547000000,-555000000,-531000000,-70.01,-,-
4576,2020/12,355586000,-265679000,-289527000,-276104000,-10.16,-,-
4577,2021/05,48714993000,5908827000,6067595000,4246459000,311.02,10.2,7.35
4578,2020/12,1422826000000,198582000000,-,148137000000,273.16,8,5.64
4579,2020/12,1107301000,-486078000,-527654000,-606985000,-28.97,-,-
4581,2021/03,281980000000,19965000000,25946000000,13316000000,166.83,1.83,1.52
4582,2020/12,2987051000,-4506220000,-4615903000,-4090216000,-124.13,-,-
4583,2020/12,480853000,-1283622000,-1291606000,-1293798000,-36.06,-,-
4584,2021/03,996543000,-969687000,-991166000,-1001461000,-34.79,-,-
4586,2020/12,115092000,-1130420000,-1152532000,-1114645000,-68.61,-,-
4587,2020/12,11677253000,6991323000,6976277000,4448357000,35.4,21.05,16.94
4588,2020/12,314179000,-1674652000,-1723537000,-2095087000,-145.58,-,-
4591,2021/03,91963000,-1239643000,-1184998000,-1187194000,-46.17,-,-
4592,2021/01,-,-5801740000,-6530418000,-3385875000,-65.38,-,-
4593,2020/12,27000000,-4183000000,-,-5512000000,-107.2,-,-
4594,2021/03,2504000,-1732802000,-1738636000,-1719634000,-36.14,-,-
4595,2020/12,4205453000,416222000,415172000,306346000,32.16,8.1,5.06
4596,2020/12,37786000,-2484044000,-,-2437424000,-56.9,-,-
4597,2020/12,454000000,-4116000000,-,-4127000000,-35.16,-,-
4598,2021/03,300000000,-852231000,-859372000,-862585000,-187.34,-,-
4599,2020/07,2100000000,415713000,361030000,347761000,6.44,3.23,3.08
4611,2021/03,63160000000,2828000000,3268000000,1968000000,69.53,4.09,2.29
4612,2020/12,781146000000,86933000000,-,44648000000,27.83,7.86,2.76
4613,2021/03,364620000000,31228000000,35880000000,20027000000,77.91,6.98,3.3
4615,2021/03,20193000000,51000000,167000000,679000000,21.92,3.93,2.01
4616,2020/11,4880826000,-62083000,10649000,-2512000,-2.52,-,-
4617,2021/03,82442000000,6560000000,6430000000,3329000000,58.57,5.73,3.17
4619,2021/03,48004000000,858000000,2403000000,1301000000,59.24,3.06,1.72
4620,2021/03,49498467000,1619896000,1897538000,1220310000,38.34,3.6,2.27
4621,2021/03,23374000000,1585000000,2162000000,1428000000,74.3,3.67,3.04
4623,2021/03,15845204000,1020697000,1129658000,633298000,157.67,4.9,3.22
4624,2021/03,7158525000,527072000,701212000,509502000,267.25,3.3,2.69
4625,2021/03,11122609000,644946000,633830000,379504000,60.95,3.92,2.61
4626,2021/03,80991000000,13943000000,13819000000,9529000000,334.95,12.52,5.32
4627,2020/10,16247002000,1441297000,1500341000,1027677000,136.23,5.4,4.17
